+0.000000e+000	   -1.799995e+002
+3.125000e+001	   -2.475130e+002
+6.250000e+001	   -2.639450e+002
+9.375000e+001	   -2.916614e+002
+1.250000e+002	   -3.035276e+002
+1.562500e+002	   -3.130477e+002
+1.875000e+002	   -3.170492e+002
+2.187500e+002	   -3.267607e+002
+2.500000e+002	   -3.313077e+002
+2.812500e+002	   -3.342948e+002
+3.125000e+002	   -3.368130e+002
+3.437500e+002	   -3.381865e+002
+3.750000e+002	   -3.514218e+002
+4.062500e+002	   -3.535195e+002
+4.375000e+002	   -3.603932e+002
+4.687500e+002	   -3.649672e+002
+5.000000e+002	   -3.626778e+002
+5.312500e+002	   -3.603352e+002
+5.625000e+002	   -3.661707e+002
+5.937500e+002	   -3.683952e+002
+6.250000e+002	   -3.682342e+002
+6.562500e+002	   -3.716953e+002
+6.875000e+002	   -3.718287e+002
+7.187500e+002	   -3.778372e+002
+7.500000e+002	   -3.798513e+002
+7.812500e+002	   -3.852697e+002
+8.125000e+002	   -3.882831e+002
+8.437500e+002	   -3.904655e+002
+8.750000e+002	   -3.976378e+002
+9.062500e+002	   -3.983788e+002
+9.375000e+002	   -3.986641e+002
+9.687500e+002	   -4.001895e+002
+1.000000e+003	   -3.993454e+002
+1.031250e+003	   -4.040472e+002
+1.062500e+003	   -4.034420e+002
+1.093750e+003	   -4.067799e+002
+1.125000e+003	   -4.123754e+002
+1.156250e+003	   -4.157238e+002
+1.187500e+003	   -4.202355e+002
+1.218750e+003	   -4.239806e+002
+1.250000e+003	   -4.266302e+002
+1.281250e+003	   -4.337697e+002
+1.312500e+003	   -4.325358e+002
+1.343750e+003	   -4.412402e+002
+1.375000e+003	   -4.430338e+002
+1.406250e+003	   -4.443069e+002
+1.437500e+003	   -4.466259e+002
+1.468750e+003	   -4.378894e+002
+1.500000e+003	   -4.379164e+002
+1.531250e+003	   -4.372776e+002
+1.562500e+003	   -4.343741e+002
+1.593750e+003	   -4.350444e+002
+1.625000e+003	   -4.364318e+002
+1.656250e+003	   -4.378518e+002
+1.687500e+003	   -4.390572e+002
+1.718750e+003	   -4.417871e+002
+1.750000e+003	   -4.444852e+002
+1.781250e+003	   -4.472356e+002
+1.812500e+003	   -4.503606e+002
+1.843750e+003	   -4.544941e+002
+1.875000e+003	   -4.604221e+002
+1.906250e+003	   -4.646623e+002
+1.937500e+003	   -4.702939e+002
+1.968750e+003	   -4.755545e+002
+2.000000e+003	   -4.816212e+002
+2.031250e+003	   -4.871512e+002
+2.062500e+003	   -4.884315e+002
+2.093750e+003	   -4.923053e+002
+2.125000e+003	   -4.956200e+002
+2.156250e+003	   -4.980281e+002
+2.187500e+003	   -5.009268e+002
+2.218750e+003	   -5.026770e+002
+2.250000e+003	   -5.046374e+002
+2.281250e+003	   -5.071526e+002
+2.312500e+003	   -5.091258e+002
+2.343750e+003	   -5.112913e+002
+2.375000e+003	   -5.126019e+002
+2.406250e+003	   -5.130256e+002
+2.437500e+003	   -5.145938e+002
+2.468750e+003	   -5.158534e+002
+2.500000e+003	   -5.186618e+002
+2.531250e+003	   -5.203862e+002
+2.562500e+003	   -5.217581e+002
+2.593750e+003	   -5.237527e+002
+2.625000e+003	   -5.232365e+002
+2.656250e+003	   -5.217089e+002
+2.687500e+003	   -5.217975e+002
+2.718750e+003	   -5.220397e+002
+2.750000e+003	   -5.210294e+002
+2.781250e+003	   -5.207229e+002
+2.812500e+003	   -5.213893e+002
+2.843750e+003	   -5.238949e+002
+2.875000e+003	   -5.220496e+002
+2.906250e+003	   -5.219984e+002
+2.937500e+003	   -5.225306e+002
+2.968750e+003	   -5.227636e+002
+3.000000e+003	   -5.215236e+002
+3.031250e+003	   -5.211252e+002
+3.062500e+003	   -5.201628e+002
+3.093750e+003	   -5.183507e+002
+3.125000e+003	   -5.162126e+002
+3.156250e+003	   -5.130050e+002
+3.187500e+003	   -5.094016e+002
+3.218750e+003	   -5.072760e+002
+3.250000e+003	   -5.071267e+002
+3.281250e+003	   -5.055617e+002
+3.312500e+003	   -5.076608e+002
+3.343750e+003	   -5.080732e+002
+3.375000e+003	   -5.104354e+002
+3.406250e+003	   -5.105846e+002
+3.437500e+003	   -5.002336e+002
+3.468750e+003	   -4.816088e+002
+3.500000e+003	   -4.679174e+002
+3.531250e+003	   -4.598871e+002
+3.562500e+003	   -4.505395e+002
+3.593750e+003	   -4.423567e+002
+3.625000e+003	   -4.390096e+002
+3.656250e+003	   -4.380388e+002
+3.687500e+003	   -4.384795e+002
+3.718750e+003	   -4.370561e+002
+3.750000e+003	   -4.352276e+002
+3.781250e+003	   -4.409109e+002
+3.812500e+003	   -4.443661e+002
+3.843750e+003	   -4.496813e+002
+3.875000e+003	   -4.557632e+002
+3.906250e+003	   -4.598871e+002
+3.937500e+003	   -4.645044e+002
+3.968750e+003	   -4.693725e+002
+4.000000e+003	   -4.738126e+002
+4.031250e+003	   -4.798473e+002
+4.062500e+003	   -4.848713e+002
+4.093750e+003	   -4.898619e+002
+4.125000e+003	   -4.951549e+002
+4.156250e+003	   -5.007562e+002
+4.187500e+003	   -5.056228e+002
+4.218750e+003	   -5.093873e+002
+4.250000e+003	   -5.118231e+002
+4.281250e+003	   -5.156519e+002
+4.312500e+003	   -5.194889e+002
+4.343750e+003	   -5.232344e+002
+4.375000e+003	   -5.270655e+002
+4.406250e+003	   -5.316251e+002
+4.437500e+003	   -5.355812e+002
+4.468750e+003	   -5.391804e+002
+4.500000e+003	   -5.415552e+002
+4.531250e+003	   -5.424758e+002
+4.562500e+003	   -5.430585e+002
+4.593750e+003	   -5.403184e+002
+4.625000e+003	   -5.371027e+002
+4.656250e+003	   -5.330114e+002
+4.687500e+003	   -5.300223e+002
+4.718750e+003	   -5.241793e+002
+4.750000e+003	   -5.210314e+002
+4.781250e+003	   -5.176019e+002
+4.812500e+003	   -5.211760e+002
+4.843750e+003	   -5.276046e+002
+4.875000e+003	   -5.304039e+002
+4.906250e+003	   -5.282451e+002
+4.937500e+003	   -5.265156e+002
+4.968750e+003	   -5.241863e+002
+5.000000e+003	   -5.207051e+002
+5.031250e+003	   -5.168914e+002
+5.062500e+003	   -5.146058e+002
+5.093750e+003	   -5.107440e+002
+5.125000e+003	   -5.068330e+002
+5.156250e+003	   -5.025825e+002
+5.187500e+003	   -5.000523e+002
+5.218750e+003	   -4.968217e+002
+5.250000e+003	   -4.921404e+002
+5.281250e+003	   -4.900070e+002
+5.312500e+003	   -4.892040e+002
+5.343750e+003	   -4.879805e+002
+5.375000e+003	   -4.870888e+002
+5.406250e+003	   -4.860980e+002
+5.437500e+003	   -4.858862e+002
+5.468750e+003	   -4.847766e+002
+5.500000e+003	   -4.839181e+002
+5.531250e+003	   -4.826153e+002
+5.562500e+003	   -4.808594e+002
+5.593750e+003	   -4.791342e+002
+5.625000e+003	   -4.776091e+002
+5.656250e+003	   -4.769749e+002
+5.687500e+003	   -4.789276e+002
+5.718750e+003	   -4.796196e+002
+5.750000e+003	   -4.822856e+002
+5.781250e+003	   -4.847936e+002
+5.812500e+003	   -4.874083e+002
+5.843750e+003	   -4.901128e+002
+5.875000e+003	   -4.933233e+002
+5.906250e+003	   -4.959446e+002
+5.937500e+003	   -4.988433e+002
+5.968750e+003	   -5.016310e+002
+6.000000e+003	   -5.034362e+002
+6.031250e+003	   -5.058183e+002
+6.062500e+003	   -5.072990e+002
+6.093750e+003	   -5.098118e+002
+6.125000e+003	   -5.113076e+002
+6.156250e+003	   -5.129717e+002
+6.187500e+003	   -5.154145e+002
+6.218750e+003	   -5.159554e+002
+6.250000e+003	   -5.181259e+002
+6.281250e+003	   -5.197120e+002
+6.312500e+003	   -5.213615e+002
+6.343750e+003	   -5.233707e+002
+6.375000e+003	   -5.239729e+002
+6.406250e+003	   -5.261385e+002
+6.437500e+003	   -5.283608e+002
+6.468750e+003	   -5.297538e+002
+6.500000e+003	   -5.316655e+002
+6.531250e+003	   -5.337816e+002
+6.562500e+003	   -5.350364e+002
+6.593750e+003	   -5.366089e+002
+6.625000e+003	   -5.380280e+002
+6.656250e+003	   -5.396553e+002
+6.687500e+003	   -5.409954e+002
+6.718750e+003	   -5.426390e+002
+6.750000e+003	   -5.444765e+002
+6.781250e+003	   -5.458129e+002
+6.812500e+003	   -5.477173e+002
+6.843750e+003	   -5.491730e+002
+6.875000e+003	   -5.503223e+002
+6.906250e+003	   -5.512092e+002
+6.937500e+003	   -5.525952e+002
+6.968750e+003	   -5.536505e+002
+7.000000e+003	   -5.556590e+002
+7.031250e+003	   -5.561074e+002
+7.062500e+003	   -5.565141e+002
+7.093750e+003	   -5.580944e+002
+7.125000e+003	   -5.588513e+002
+7.156250e+003	   -5.601818e+002
+7.187500e+003	   -5.619114e+002
+7.218750e+003	   -5.635272e+002
+7.250000e+003	   -5.657126e+002
+7.281250e+003	   -5.681761e+002
+7.312500e+003	   -5.696052e+002
+7.343750e+003	   -5.720552e+002
+7.375000e+003	   -5.751890e+002
+7.406250e+003	   -5.778463e+002
+7.437500e+003	   -5.798004e+002
+7.468750e+003	   -5.823957e+002
+7.500000e+003	   -5.832542e+002
+7.531250e+003	   -5.848438e+002
+7.562500e+003	   -5.853204e+002
+7.593750e+003	   -5.863999e+002
+7.625000e+003	   -5.873732e+002
+7.656250e+003	   -5.882932e+002
+7.687500e+003	   -5.887399e+002
+7.718750e+003	   -5.897217e+002
+7.750000e+003	   -5.911081e+002
+7.781250e+003	   -5.920823e+002
+7.812500e+003	   -5.928078e+002
+7.843750e+003	   -5.941465e+002
+7.875000e+003	   -5.957596e+002
+7.906250e+003	   -5.975370e+002
+7.937500e+003	   -5.988455e+002
+7.968750e+003	   -6.005059e+002
+8.000000e+003	   -6.021319e+002
+8.031250e+003	   -6.034727e+002
+8.062500e+003	   -6.055352e+002
+8.093750e+003	   -6.069307e+002
+8.125000e+003	   -6.087767e+002
+8.156250e+003	   -6.096561e+002
+8.187500e+003	   -6.117484e+002
+8.218750e+003	   -6.140132e+002
+8.250000e+003	   -6.156359e+002
+8.281250e+003	   -6.175215e+002
+8.312500e+003	   -6.195436e+002
+8.343750e+003	   -6.220918e+002
+8.375000e+003	   -6.236130e+002
+8.406250e+003	   -6.246245e+002
+8.437500e+003	   -6.258820e+002
+8.468750e+003	   -6.266952e+002
+8.500000e+003	   -6.276277e+002
+8.531250e+003	   -6.282487e+002
+8.562500e+003	   -6.293447e+002
+8.593750e+003	   -6.305200e+002
+8.625000e+003	   -6.308975e+002
+8.656250e+003	   -6.322609e+002
+8.687500e+003	   -6.324441e+002
+8.718750e+003	   -6.338605e+002
+8.750000e+003	   -6.345106e+002
+8.781250e+003	   -6.350647e+002
+8.812500e+003	   -6.363380e+002
+8.843750e+003	   -6.378645e+002
+8.875000e+003	   -6.390123e+002
+8.906250e+003	   -6.406871e+002
+8.937500e+003	   -6.410801e+002
+8.968750e+003	   -6.421654e+002
+9.000000e+003	   -6.434997e+002
+9.031250e+003	   -6.445190e+002
+9.062500e+003	   -6.457285e+002
+9.093750e+003	   -6.468173e+002
+9.125000e+003	   -6.484644e+002
+9.156250e+003	   -6.500114e+002
+9.187500e+003	   -6.507284e+002
+9.218750e+003	   -6.526328e+002
+9.250000e+003	   -6.537406e+002
+9.281250e+003	   -6.557262e+002
+9.312500e+003	   -6.569767e+002
+9.343750e+003	   -6.593644e+002
+9.375000e+003	   -6.605251e+002
+9.406250e+003	   -6.620519e+002
+9.437500e+003	   -6.643629e+002
+9.468750e+003	   -6.649542e+002
+9.500000e+003	   -6.665127e+002
+9.531250e+003	   -6.685403e+002
+9.562500e+003	   -6.696567e+002
+9.593750e+003	   -6.711271e+002
+9.625000e+003	   -6.725336e+002
