+0.000000e+000	   -6.050425e+001
+3.125000e+001	   -6.380448e+001
+6.250000e+001	   -7.210789e+001
+9.375000e+001	   -7.592088e+001
+1.250000e+002	   -7.714668e+001
+1.562500e+002	   -7.689761e+001
+1.875000e+002	   -7.558414e+001
+2.187500e+002	   -7.587591e+001
+2.500000e+002	   -7.599701e+001
+2.812500e+002	   -7.517959e+001
+3.125000e+002	   -7.549467e+001
+3.437500e+002	   -7.560223e+001
+3.750000e+002	   -7.502291e+001
+4.062500e+002	   -7.283748e+001
+4.375000e+002	   -6.469966e+001
+4.687500e+002	   -5.494750e+001
+5.000000e+002	   -5.170418e+001
+5.312500e+002	   -5.501392e+001
+5.625000e+002	   -6.485477e+001
+5.937500e+002	   -7.324235e+001
+6.250000e+002	   -7.516187e+001
+6.562500e+002	   -7.490135e+001
+6.875000e+002	   -7.491024e+001
+7.187500e+002	   -7.575434e+001
+7.500000e+002	   -7.720962e+001
+7.812500e+002	   -7.688618e+001
+8.125000e+002	   -7.669991e+001
+8.437500e+002	   -7.883717e+001
+8.750000e+002	   -7.948638e+001
+9.062500e+002	   -2.169054e+001
+9.375000e+002	   -4.313045e-002
+9.687500e+002	   +1.072707e+001
+1.000000e+003	   +1.406702e+001
+1.031250e+003	   +1.072280e+001
+1.062500e+003	   -5.284378e-002
+1.093750e+003	   -2.170965e+001
+1.125000e+003	   -7.659307e+001
+1.156250e+003	   -7.623852e+001
+1.187500e+003	   -7.460207e+001
+1.218750e+003	   -7.479153e+001
+1.250000e+003	   -7.526984e+001
+1.281250e+003	   -7.504710e+001
+1.312500e+003	   -7.571500e+001
+1.343750e+003	   -7.526177e+001
+1.375000e+003	   -7.490459e+001
+1.406250e+003	   -7.331486e+001
+1.437500e+003	   -6.587837e+001
+1.468750e+003	   -5.644235e+001
+1.500000e+003	   -5.328012e+001
+1.531250e+003	   -5.665955e+001
+1.562500e+003	   -6.646047e+001
+1.593750e+003	   -7.420685e+001
+1.625000e+003	   -7.705448e+001
+1.656250e+003	   -7.749054e+001
+1.687500e+003	   -7.669106e+001
+1.718750e+003	   -7.672725e+001
+1.750000e+003	   -7.766829e+001
+1.781250e+003	   -7.747463e+001
+1.812500e+003	   -7.820793e+001
+1.843750e+003	   -8.020278e+001
+1.875000e+003	   -8.034294e+001
+1.906250e+003	   -5.720980e+001
+1.937500e+003	   -3.544775e+001
+1.968750e+003	   -2.466984e+001
+2.000000e+003	   -2.133199e+001
+2.031250e+003	   -2.468326e+001
+2.062500e+003	   -3.547717e+001
+2.093750e+003	   -5.712693e+001
+2.125000e+003	   -7.634844e+001
+2.156250e+003	   -7.588791e+001
+2.187500e+003	   -7.457623e+001
+2.218750e+003	   -7.509184e+001
+2.250000e+003	   -7.590377e+001
+2.281250e+003	   -7.588888e+001
+2.312500e+003	   -7.613744e+001
+2.343750e+003	   -7.551628e+001
+2.375000e+003	   -7.536624e+001
+2.406250e+003	   -7.404171e+001
+2.437500e+003	   -6.779598e+001
+2.468750e+003	   -5.886741e+001
+2.500000e+003	   -5.581780e+001
+2.531250e+003	   -5.922431e+001
+2.562500e+003	   -6.839107e+001
+2.593750e+003	   -7.453134e+001
+2.625000e+003	   -7.647961e+001
+2.656250e+003	   -7.613499e+001
+2.687500e+003	   -7.650981e+001
+2.718750e+003	   -7.794347e+001
+2.750000e+003	   -7.920245e+001
+2.781250e+003	   -7.931417e+001
+2.812500e+003	   -7.960004e+001
+2.843750e+003	   -7.963300e+001
+2.875000e+003	   -7.977196e+001
+2.906250e+003	   -4.474983e+001
+2.937500e+003	   -2.308912e+001
+2.968750e+003	   -1.232539e+001
+3.000000e+003	   -8.986420e+000
+3.031250e+003	   -1.233998e+001
+3.062500e+003	   -2.312198e+001
+3.093750e+003	   -4.478732e+001
+3.125000e+003	   -7.669518e+001
+3.156250e+003	   -7.654607e+001
+3.187500e+003	   -7.555311e+001
+3.218750e+003	   -7.623302e+001
+3.250000e+003	   -7.720692e+001
+3.281250e+003	   -7.709503e+001
+3.312500e+003	   -7.715053e+001
+3.343750e+003	   -7.658084e+001
+3.375000e+003	   -7.658018e+001
+3.406250e+003	   -7.492398e+001
+3.437500e+003	   -7.064418e+001
+3.468750e+003	   -6.291645e+001
+3.500000e+003	   -6.001350e+001
+3.531250e+003	   -6.339811e+001
+3.562500e+003	   -7.130613e+001
+3.593750e+003	   -7.572283e+001
+3.625000e+003	   -7.795601e+001
+3.656250e+003	   -7.741354e+001
+3.687500e+003	   -7.689918e+001
+3.718750e+003	   -7.816232e+001
+3.750000e+003	   -7.986777e+001
+3.781250e+003	   -8.015495e+001
+3.812500e+003	   -8.017534e+001
+3.843750e+003	   -7.966950e+001
+3.875000e+003	   -7.928552e+001
+3.906250e+003	   -6.720007e+001
+3.937500e+003	   -4.570053e+001
+3.968750e+003	   -3.494259e+001
+4.000000e+003	   -3.161769e+001
+4.031250e+003	   -3.498736e+001
+4.062500e+003	   -4.580600e+001
+4.093750e+003	   -6.690000e+001
+4.125000e+003	   -7.806021e+001
+4.156250e+003	   -7.773042e+001
+4.187500e+003	   -7.672527e+001
+4.218750e+003	   -7.753656e+001
+4.250000e+003	   -7.894249e+001
+4.281250e+003	   -7.892137e+001
+4.312500e+003	   -7.909985e+001
+4.343750e+003	   -7.881137e+001
