+1.000000e+001	   +3.820720e+001
+1.305528e+002	   -9.782082e+001
+2.511055e+002	   -1.996532e+002
+3.716583e+002	   -3.086366e+002
+4.922111e+002	   -4.464362e+002
+6.127638e+002	   -5.723187e+002
+7.333166e+002	   -6.515528e+002
+8.538693e+002	   -7.119341e+002
+9.744221e+002	   -7.637676e+002
+1.094975e+003	   -8.115714e+002
+1.215528e+003	   -8.584502e+002
+1.336080e+003	   -9.070112e+002
+1.456633e+003	   -9.580964e+002
+1.577186e+003	   -1.007507e+003
+1.697739e+003	   -1.049530e+003
+1.818292e+003	   -1.083274e+003
+1.938844e+003	   -1.110601e+003
+2.059397e+003	   -1.133346e+003
+2.179950e+003	   -1.152704e+003
+2.300502e+003	   -1.169473e+003
+2.421055e+003	   -1.184203e+003
+2.541608e+003	   -1.197259e+003
+2.662161e+003	   -1.208937e+003
+2.782714e+003	   -1.219575e+003
+2.903266e+003	   -1.229134e+003
+3.023819e+003	   -1.237882e+003
+3.144372e+003	   -1.245773e+003
+3.264925e+003	   -1.253112e+003
+3.385477e+003	   -1.259854e+003
+3.506030e+003	   -1.265673e+003
+3.626583e+003	   -1.271860e+003
+3.747136e+003	   -1.277507e+003
+3.867688e+003	   -1.281788e+003
+3.988241e+003	   -1.286634e+003
+4.108794e+003	   -1.290316e+003
+4.229347e+003	   -1.293066e+003
+4.349899e+003	   -1.299819e+003
+4.470452e+003	   -1.305043e+003
+4.591005e+003	   -1.301891e+003
+4.711558e+003	   -1.309574e+003
+4.832110e+003	   -1.309519e+003
+4.952663e+003	   -1.316005e+003
+5.073216e+003	   -1.317060e+003
+5.193769e+003	   -1.321526e+003
+5.314322e+003	   -1.339749e+003
+5.434875e+003	   -1.322086e+003
+5.555427e+003	   -1.334762e+003
+5.675980e+003	   -1.313701e+003
+5.796533e+003	   -1.355500e+003
+5.917085e+003	   -1.324049e+003
+6.037638e+003	   -1.361372e+003
+6.158191e+003	   -1.354526e+003
+6.278744e+003	   -1.364246e+003
+6.399296e+003	   -1.383306e+003
+6.519849e+003	   -1.326475e+003
+6.640402e+003	   -1.317386e+003
+6.760955e+003	   -1.482769e+003
+6.881507e+003	   -1.320133e+003
+7.002060e+003	   -1.371513e+003
+7.122613e+003	   -1.295240e+003
